,country,page,revision_id,article_quality,population
4033,Sri Lanka,H. B. Herath,787546502,Start,21.7
4034,Sri Lanka,Tissanayagam family,788788941,B,21.7
4035,Sri Lanka,Bandula Lal Bandarigoda,788954120,Stub,21.7
4036,Sri Lanka,C. Chandrakanthan,788954236,Stub,21.7
4037,Sri Lanka,Cassim Faizal,788954247,Stub,21.7
4038,Sri Lanka,G. Krishnapillai,788954676,Stub,21.7
4039,Sri Lanka,Hasen Ali,788954901,Stub,21.7
4040,Sri Lanka,Hunais Farook,788954944,Stub,21.7
4041,Sri Lanka,Hussein Ahamed Bhaila,788954950,Stub,21.7
4042,Sri Lanka,K. Kodeeswaran,788955283,Stub,21.7
4043,Sri Lanka,M. H. Cegu Isadean,788957932,Stub,21.7
4044,Sri Lanka,M. H. M. Navavi,788957954,Stub,21.7
4045,Sri Lanka,Mahindananda Aluthgamage,788958342,Stub,21.7
4046,Sri Lanka,Mohamed Rajabdeen,788958628,Stub,21.7
4047,Sri Lanka,Mujibur Rahman (Sri Lankan politician),788958654,Stub,21.7
4048,Sri Lanka,Nimalan Soundaranayagam,788958871,Start,21.7
4049,Sri Lanka,P. Radhakrishnan,788959027,Stub,21.7
4050,Sri Lanka,S. Jeyanandamoorthy,788961138,Start,21.7
4051,Sri Lanka,S. Nijamudeen,788961201,Start,21.7
4052,Sri Lanka,Saidulla Marikkar,788961926,Stub,21.7
4053,Sri Lanka,Soma Kumari Tennakoon,788962638,Stub,21.7
4054,Sri Lanka,T. Maheswaran,788962783,C,21.7
4055,Sri Lanka,T. Thangavadivel,788962797,Stub,21.7
4056,Sri Lanka,Thangeswary Kathiraman,788962861,Stub,21.7
4057,Sri Lanka,Thanmanpillai Kanagasabai,788962873,Stub,21.7
4058,Sri Lanka,V. Puththirasigamoney,788963085,Stub,21.7
4059,Sri Lanka,Wijepala Hettiarachchi,788963302,Stub,21.7
4060,Sri Lanka,A. Amirthalingam,788964047,C,21.7
4061,Sri Lanka,A. L. Abdul Majeed,788964175,Start,21.7
4062,Sri Lanka,A. R. A. M. Abubucker,788964183,Stub,21.7
4063,Sri Lanka,A. Sivasunderam,788964196,Stub,21.7
4064,Sri Lanka,A. U. Romanis,788964212,Stub,21.7
4065,Sri Lanka,Arumugam Thondaman,788964395,Stub,21.7
4066,Sri Lanka,D. M. Dassanayake,788964606,Stub,21.7
4067,Sri Lanka,G. Karunakaran,788964797,Stub,21.7
4068,Sri Lanka,Gamini Lokuge,788964868,Start,21.7
4069,Sri Lanka,J. Thiviyanathan,788965065,Stub,21.7
4070,Sri Lanka,Jeyaraj Fernandopulle,788965166,C,21.7
4071,Sri Lanka,Lakshman Jayakody,788965406,Start,21.7
4072,Sri Lanka,M. Alalasundaram,788965644,GA,21.7
4073,Sri Lanka,M. M. Zuhair,788965912,Stub,21.7
4074,Sri Lanka,Nalanda Ellawala,788966157,Start,21.7
4075,Sri Lanka,Nanda Gunasinghe,788966160,Start,21.7
4076,Sri Lanka,P. Ganeshalingam,788966286,Stub,21.7
4077,Sri Lanka,P. Manicavasagam,788966333,Stub,21.7
4078,Sri Lanka,Prince Casinader,788966472,Stub,21.7
4079,Sri Lanka,R. Kuhaneswaran,788966480,Stub,21.7
4080,Sri Lanka,S. M. Manickarajah,788966833,Stub,21.7
4081,Sri Lanka,S. Sivamaharajah,788966874,GA,21.7
4082,Sri Lanka,Sam Tambimuttu,788966932,Start,21.7
4083,Sri Lanka,T. Ahambaram,788967070,Stub,21.7
4084,Sri Lanka,T. Rasalingam,788967110,Stub,21.7
4085,Sri Lanka,V. Balachandran (Sri Lankan politician),788967330,Stub,21.7
4086,Sri Lanka,V. Dharmalingam,788967341,GA,21.7
4087,Sri Lanka,V. Yogeswaran,788967390,GA,21.7
4088,Sri Lanka,A. Thiagarajah,788967845,Start,21.7
4089,Sri Lanka,B. Neminathan,788967848,Stub,21.7
4090,Sri Lanka,C. X. Martyn,788967858,Stub,21.7
4091,Sri Lanka,P. R. Selvanayagam,788967889,Stub,21.7
4092,Sri Lanka,S. Thambirajah,788967908,Stub,21.7
4093,Sri Lanka,M. Satchithanandan,789250425,Stub,21.7
4094,Sri Lanka,Dimuthu Bandara Abayakoon,789298061,Stub,21.7
4095,Sri Lanka,Ossie Abeygunasekera,789298086,Start,21.7
4096,Sri Lanka,W. D. S. Abeygoonawardena,789298114,Stub,21.7
4097,Sri Lanka,Shantha Abeysekara,789298123,Stub,21.7
4098,Sri Lanka,Vajira Abeywardena,789298135,Stub,21.7
4099,Sri Lanka,Mahinda Yapa Abeywardena,789298143,Start,21.7
4100,Sri Lanka,M. L. Ahamed Fareeth,789298152,Stub,21.7
4101,Sri Lanka,Lasantha Alagiyawanna,789298161,Stub,21.7
4102,Sri Lanka,Sujatha Alahakoon,789298169,Stub,21.7
4103,Sri Lanka,Dullas Alahapperuma,789298178,Start,21.7
4104,Sri Lanka,Tiran Alles,789298186,Stub,21.7
4105,Sri Lanka,Ananda Aluthgamage,789298191,Stub,21.7
4106,Sri Lanka,Ranjith Aluwihare,789298197,Stub,21.7
4107,Sri Lanka,Wasantha Aluwihare,789298208,Stub,21.7
4108,Sri Lanka,Kotapola Amarakitti Thero,789298221,Stub,21.7
4109,Sri Lanka,John Amaratunga,789298234,Stub,21.7
4110,Sri Lanka,Hector Appuhamy,789298269,Stub,21.7
4111,Sri Lanka,Lakshman Nipuna Arachchi,789298272,Stub,21.7
4112,Sri Lanka,M. W. Aruna Pradeep,789298277,Stub,21.7
4113,Sri Lanka,Ferial Ashraff,789298309,Start,21.7
4114,Sri Lanka,D. P. Atapattu,789298329,Stub,21.7
4115,Sri Lanka,A. L. M. Athaullah,789298337,Stub,21.7
4116,Sri Lanka,Tissa Attanayake,789298359,Start,21.7
4117,Sri Lanka,Dharmadasa Banda,789298390,Start,21.7
4118,Sri Lanka,Y. M. Nawaratna Banda,789298396,Stub,21.7
4119,Sri Lanka,Nalin Bandara,789298401,Stub,21.7
4120,Sri Lanka,Pandu Bandaranaike,789298439,Stub,21.7
4121,Sri Lanka,Tharanath Basnayaka,789298456,Stub,21.7
4122,Sri Lanka,Bandula Basnayake,789298465,Stub,21.7
4123,Sri Lanka,Ramalingam Chandrasekar,789298504,Stub,21.7
4124,Sri Lanka,S. M. Chandrasena,789298507,Stub,21.7
4125,Sri Lanka,Wijaya Dahanayake,789298534,Stub,21.7
4126,Sri Lanka,Mohan De Silva (politician),789298608,Stub,21.7
4127,Sri Lanka,Nimal Siripala de Silva,789298623,Start,21.7
4128,Sri Lanka,M. P. de Zoysa,789298634,Stub,21.7
4129,Sri Lanka,Uduwe Dhammaloka,789298640,Stub,21.7
4130,Sri Lanka,Dharmasiri Senanayake,789298644,Stub,21.7
4131,Sri Lanka,Berty Premalal Dissanayake,789298656,Stub,21.7
4132,Sri Lanka,Lalith Dissanayake,789298679,Stub,21.7
4133,Sri Lanka,Weerakumara Dissanayake,789298704,Stub,21.7
4134,Sri Lanka,Rohana Dissanayake,789298706,Stub,21.7
4135,Sri Lanka,Salinda Dissanayake,789298732,Stub,21.7
4136,Sri Lanka,W. M. P. B. Dissanayake,789298738,Stub,21.7
4137,Sri Lanka,Wimalaweera Dissanayake,789298743,Stub,21.7
4138,Sri Lanka,Harindra Dunuwille,789298752,Stub,21.7
4139,Sri Lanka,Nandimithra Ekanayake,789298761,Start,21.7
4140,Sri Lanka,Sarath Ekanayake,789298768,Stub,21.7
4141,Sri Lanka,T. B. Ekanayake,789298773,Stub,21.7
4142,Sri Lanka,W. B. Ekanayake,789298780,Stub,21.7
4143,Sri Lanka,Mohan Ellawala,789298788,Start,21.7
4144,Sri Lanka,Eraj Ravindra Fernando,789298799,Stub,21.7
4145,Sri Lanka,Harin Fernando,789298805,Start,21.7
4146,Sri Lanka,Johnston Fernando,789298813,Start,21.7
4147,Sri Lanka,Leo Fernando,789298822,Start,21.7
4148,Sri Lanka,Milroy Fernando,789298831,Stub,21.7
4149,Sri Lanka,Nihal Galappaththi,789298896,Stub,21.7
4150,Sri Lanka,Chandima Gamage,789298906,Stub,21.7
4151,Sri Lanka,Piyasena Gamage,789298920,Stub,21.7
4152,Sri Lanka,Siripala Gamalath,789298930,Stub,21.7
4153,Sri Lanka,Monty Gopallawa,789298947,Stub,21.7
4154,Sri Lanka,Sarath Kumara Gunaratna,789298969,Start,21.7
4155,Sri Lanka,C. V. Gunaratne,789298979,Start,21.7
4156,Sri Lanka,Deepal Gunasekara,789298982,Stub,21.7
4157,Sri Lanka,Earl Gunasekara,789298989,Stub,21.7
4158,Sri Lanka,Edward Gunasekara,789298993,Stub,21.7
4159,Sri Lanka,Hemal Gunasekara,789299001,Stub,21.7
4160,Sri Lanka,R. M. Padma Udhaya Shantha Gunasekera,789299011,Stub,21.7
4161,Sri Lanka,Gitanjana Gunawardena,789299051,Stub,21.7
4162,Sri Lanka,M. H. A. Haleem,789299076,Stub,21.7
4163,Sri Lanka,Abdul Cader Shahul Hameed,789299087,Stub,21.7
4164,Sri Lanka,Sunil Handunnetti,789299091,Stub,21.7
4165,Sri Lanka,P. Harrison,789299112,Stub,21.7
4166,Sri Lanka,Kabir Hashim,789299122,Start,21.7
4167,Sri Lanka,Jayarathna Herath,789299135,Stub,21.7
4168,Sri Lanka,Renuka Herath,789299157,Stub,21.7
4169,Sri Lanka,Samansiri Herath,789299163,Stub,21.7
4170,Sri Lanka,Vijitha Herath,789299169,Stub,21.7
4171,Sri Lanka,Sanjeewa Hulangamuwa,789299179,Start,21.7
4172,Sri Lanka,Mansoor Ibrahim,789299197,Stub,21.7
4173,Sri Lanka,Indika Anuruddha,789299221,Stub,21.7
4174,Sri Lanka,Achala Jagodage,789299234,Stub,21.7
4175,Sri Lanka,Sisira Jayakody,789299237,Start,21.7
4176,Sri Lanka,Sidney Jayarathna,789299243,Stub,21.7
4177,Sri Lanka,Premalal Jayasekara,789299265,Stub,21.7
4178,Sri Lanka,J. P. Jayasena,789299277,Stub,21.7
4179,Sri Lanka,Sumedha Jayasena,789299279,Start,21.7
4180,Sri Lanka,N. D. N. P. Jayasinghe,789299296,Stub,21.7
4181,Sri Lanka,Ukwatte Jayasundera,789299301,Stub,21.7
4182,Sri Lanka,Siritunga Jayasuriya,789299349,Stub,21.7
4183,Sri Lanka,Nalinda Jayatissa,789299367,Stub,21.7
4184,Sri Lanka,Lucky Jayawardena,789299395,Start,21.7
4185,Sri Lanka,Valentine S. Jayawickrema,789299407,Stub,21.7
4186,Sri Lanka,S. Jegadhiswaran,789299423,Stub,21.7
4187,Sri Lanka,M. D. Namal Karunaratne,789299479,Stub,21.7
4188,Sri Lanka,Lakshman Kiriella,789299520,Start,21.7
4189,Sri Lanka,Jinadasa Kitulagoda,789299534,Stub,21.7
4190,Sri Lanka,Sanee Rohana Kodithuvakku,789299542,Stub,21.7
4191,Sri Lanka,Nalaka Kolonne,789299556,Stub,21.7
4192,Sri Lanka,Nirmala Kotalawala,789299561,Stub,21.7
4193,Sri Lanka,Gladwin Kotelawala,789299573,Start,21.7
4194,Sri Lanka,Ajith Kumara,789299583,Stub,21.7
4195,Sri Lanka,Buddhika Kurukularatne,789299602,Start,21.7
4196,Sri Lanka,K. D. Lalkantha,789299606,Stub,21.7
4197,Sri Lanka,Nimal Lanza,789299608,Stub,21.7
4198,Sri Lanka,G. D. Mahindasoma,789299617,Stub,21.7
4199,Sri Lanka,Weerasinghe Mallimarachchi,789299634,Start,21.7
4200,Sri Lanka,Pemasiri Manage,789299636,Stub,21.7
4201,Sri Lanka,Ajith Mannapperuma,789299638,Stub,21.7
4202,Sri Lanka,Dushmantha Mithrapala,789299668,Stub,21.7
4203,Sri Lanka,Mangala Moonesinghe,789299690,Start,21.7
4204,Sri Lanka,Mohamed Musthaffa,789299739,Stub,21.7
4205,Sri Lanka,Nishantha Muthuhettigamage,789299744,Stub,21.7
4206,Sri Lanka,Sarath Chandrasiri Muthukumarana,789299748,Stub,21.7
4207,Sri Lanka,Manusha Nanayakkara,789299762,Stub,21.7
4208,Sri Lanka,Udawatte Nanda Thero,789299774,Stub,21.7
4209,Sri Lanka,Alawwe Nandaloka Thero,789299779,Stub,21.7
4210,Sri Lanka,S. B. Nawinne,789299789,Stub,21.7
4211,Sri Lanka,Sanath Nishantha,789299794,Stub,21.7
4212,Sri Lanka,E. A. Nugawela,789299800,Stub,21.7
4213,Sri Lanka,Y. G. Padmasiri,789299810,Stub,21.7
4214,Sri Lanka,R. P. A. Ranaweera Pathirana,789299833,Stub,21.7
4215,Sri Lanka,M. V. P. Peiris,789299864,Stub,21.7
4216,Sri Lanka,Dilan Perera,789299887,Stub,21.7
4217,Sri Lanka,Felix Perera,789299893,Stub,21.7
4218,Sri Lanka,Janaka Perera,789299901,C,21.7
4219,Sri Lanka,Larine Perera,789299914,Stub,21.7
4220,Sri Lanka,Neomal Perera,789299923,Stub,21.7
4221,Sri Lanka,Niroshan Perera,789299930,Stub,21.7
4222,Sri Lanka,Victor Anthony Perera,789299935,Stub,21.7
4223,Sri Lanka,L. G. Wasantha Piyatissa,789299953,Stub,21.7
4224,Sri Lanka,G. M. Premachandra,789299960,Stub,21.7
4225,Sri Lanka,Niroshan Premaratne,789300004,Stub,21.7
4226,Sri Lanka,Lionel Premasiri,789300007,Stub,21.7
4227,Sri Lanka,Ashoka Priyantha,789300017,Stub,21.7
4228,Sri Lanka,Susantha Punchinilame,789300025,Stub,21.7
4229,Sri Lanka,Aparekke Punnananda Thero,789300029,Stub,21.7
4230,Sri Lanka,Jagath Pushpakumara,789300033,Stub,21.7
4231,Sri Lanka,Rohana Pushpakumara,789300037,Stub,21.7
4232,Sri Lanka,Sarathchandra Rajakaruna,789300045,Stub,21.7
4233,Sri Lanka,Lalitha Rajapakse,789300090,Stub,21.7
4234,Sri Lanka,Keheliya Rambukwella,789300120,Start,21.7
4235,Sri Lanka,Prasanna Ranaweera,789300182,Stub,21.7
4236,Sri Lanka,Vijitha Ranaweera,789300709,Stub,21.7
4237,Sri Lanka,Athuraliye Rathana Thero,789300721,Stub,21.7
4238,Sri Lanka,Bimal Rathnayake,789300729,Stub,21.7
4239,Sri Lanka,Gamini Rathnayake,789300733,Stub,21.7
4240,Sri Lanka,Mahinda Ratnatilaka,789300741,Stub,21.7
4241,Sri Lanka,A. F. Wijemanne,789300744,Stub,21.7
4242,Sri Lanka,Amara Piyaseeli Ratnayake,789300763,Stub,21.7
4243,Sri Lanka,C. B. Ratnayake,789300769,Stub,21.7
4244,Sri Lanka,K. B. Ratnayake,789300777,Stub,21.7
4245,Sri Lanka,Lohan Ratwatte,789300798,Stub,21.7
4246,Sri Lanka,Mahendra Ratwatte,789300800,Start,21.7
4247,Sri Lanka,Philip Rodrigo,789300805,Stub,21.7
4248,Sri Lanka,Roshan Ranasinghe,789300814,Stub,21.7
4249,Sri Lanka,Neil Rupasinghe,789300821,Stub,21.7
4250,Sri Lanka,Ravindra Samaraweera,789300843,Stub,21.7
4251,Sri Lanka,Jayantha Samaraweera,789300850,Stub,21.7
4252,Sri Lanka,Baddegama Samitha Thero,789300859,Start,21.7
4253,Sri Lanka,Sandith Samarasinghe,789300863,Stub,21.7
4254,Sri Lanka,Athauda Seneviratne,789300957,Start,21.7
4255,Sri Lanka,K. W. Shantha Bandara,789300977,Stub,21.7
4256,Sri Lanka,Shan Wijayalal De Silva,789300996,Stub,21.7
4257,Sri Lanka,Muthu Sivalingam,789301001,Stub,21.7
4258,Sri Lanka,Ranjith Siyambalapitiya,789301010,Stub,21.7
4259,Sri Lanka,Sripathi Sooriyarachchi,789301132,Stub,21.7
4260,Sri Lanka,S. K. Subasinghe,789301159,Stub,21.7
4261,Sri Lanka,Sujith Sanjaya Perera,789301162,Stub,21.7
4262,Sri Lanka,C. A. Suriyaarachchi,789301182,Stub,21.7
4263,Sri Lanka,J. R. P. Suriyapperuma,789301185,Stub,21.7
4264,Sri Lanka,John Tarbat,789301193,Stub,21.7
4265,Sri Lanka,Janaka Bandara Tennakoon,789301204,Start,21.7
4266,Sri Lanka,Tharaka Balasuriya,789301214,Stub,21.7
4267,Sri Lanka,Dayasritha Thissera,789301227,Stub,21.7
4268,Sri Lanka,Thushara Indunil,789301235,Stub,21.7
4269,Sri Lanka,Thusitha Wijemanne,789301240,Stub,21.7
4270,Sri Lanka,A. R. Anjan Umma,789301258,Stub,21.7
4271,Sri Lanka,Uvais Mohamed Imitiyas,789301260,Stub,21.7
4272,Sri Lanka,Donatius Victoria,789301267,Stub,21.7
4273,Sri Lanka,Amith Thenuka Vidanagamage,789301271,Stub,21.7
4274,Sri Lanka,Vidura Wickremanayake,789301280,Stub,21.7
4275,Sri Lanka,K. V. Samantha Vidyaratna,789301287,Stub,21.7
4276,Sri Lanka,Janaka Wakkumbura,789301299,Stub,21.7
4277,Sri Lanka,Wiswa Warnapala,789301311,Stub,21.7
4278,Sri Lanka,Dilip Wedaarachchi,789301315,Stub,21.7
4279,Sri Lanka,Gunaratna Weerakoon,789301325,Stub,21.7
4280,Sri Lanka,Kumara Welgama,789301373,Stub,21.7
4281,Sri Lanka,Piyasiri Wijenayake,789301395,Stub,21.7
4282,Sri Lanka,Udena Wijerathna,789301399,Start,21.7
4283,Sri Lanka,Ranjan Wijeratne,789301403,Start,21.7
4284,Sri Lanka,Jayantha Wijesekara,789301407,Stub,21.7
4285,Sri Lanka,Mahinda Wijesekara,789301418,Stub,21.7
4286,Sri Lanka,Duleep Wijesekera,789301424,Stub,21.7
4287,Sri Lanka,Kanchana Wijesekera,789301434,Start,21.7
4288,Sri Lanka,Chandrasena Wijesinghe,789301445,Stub,21.7
4289,Sri Lanka,Chaminda Wijesiri,789301463,Stub,21.7
4290,Sri Lanka,A. A. Wijethunga,789301469,Stub,21.7
4291,Sri Lanka,Thilakaratne Withanachchi,789301508,Stub,21.7
4292,Sri Lanka,Ranjith de Zoysa,789301516,Stub,21.7
4293,Sri Lanka,Dharmasiri Dassanayake,789302341,Stub,21.7
4294,Sri Lanka,B. H. Dunuwille,789302469,Stub,21.7
4295,Sri Lanka,Janaka Thissakuttiarachchi,789303149,Stub,21.7
4296,Sri Lanka,Ananda Lakshman Wijemanna,789303893,Stub,21.7
4297,Sri Lanka,I. J. Wickrema,789303996,Start,21.7
4298,Sri Lanka,Lakshman Algama,789321521,Start,21.7
4299,Sri Lanka,Ali Ameer,789353340,Stub,21.7
4300,Sri Lanka,Mahinda Amaraweera,789464250,Start,21.7
4301,Sri Lanka,Jayatissa Ranaweera,789481859,Stub,21.7
4302,Sri Lanka,Anuradha Jayaratne,789504880,Start,21.7
4303,Sri Lanka,Anuruddha Ratwatte,789506149,C,21.7
4304,Sri Lanka,Asanka Shehan Semasinghe,789882244,Stub,21.7
4305,Sri Lanka,Ayub Asmin,790298313,Stub,21.7
4306,Sri Lanka,B. Gajatheepan,790332056,Start,21.7
4307,Sri Lanka,P. Gamini Ariyatilake,790778225,Stub,21.7
4308,Sri Lanka,W. Wickremasinghe,790925955,Stub,21.7
4309,Sri Lanka,P. Kumarasiri,790929246,Stub,21.7
4310,Sri Lanka,Vijitha Rohana,791113310,Start,21.7
4311,Sri Lanka,Bharatha Lakshman Premachandra,791305079,Start,21.7
4312,Sri Lanka,H. D. Abeygoonewardane,791391463,Stub,21.7
4313,Sri Lanka,Sarath Amunugama (politician),791935612,Start,21.7
4314,Sri Lanka,M. E. H. Maharoof,792541575,Start,21.7
4315,Sri Lanka,M. Mahroof,792541992,Stub,21.7
4316,Sri Lanka,C. A. Dharmapala,792725024,Start,21.7
4317,Sri Lanka,C. Rajadurai,792731737,Start,21.7
4318,Sri Lanka,C. Sukirthan,792732560,Stub,21.7
4319,Sri Lanka,C. V. K. Sivagnanam,792732887,Start,21.7
4320,Sri Lanka,M. W. H. de Silva,793073762,Stub,21.7
4321,Sri Lanka,Susil Premajayantha,793081195,C,21.7
4322,Sri Lanka,Nandana Gunathilake,793191732,Stub,21.7
4323,Sri Lanka,Cathiravelu Ponnambalam,793354769,Stub,21.7
4324,Sri Lanka,Chamara Sampath Dassanayake,793565299,Stub,21.7
4325,Sri Lanka,Rohitha Abeygunawardena,793569987,Stub,21.7
4326,Sri Lanka,Champika Premadasa,793574345,Stub,21.7
4327,Sri Lanka,Chandrani Bandara Jayasinghe,793592512,Stub,21.7
4328,Sri Lanka,Chandrasiri Gajadeera,793593672,Stub,21.7
4329,Sri Lanka,S. W. D. Ratnayake,793677948,Stub,21.7
4330,Sri Lanka,William Lindsay Murphy,793700570,Stub,21.7
4331,Sri Lanka,Chandima Weerakkody,794349219,Stub,21.7
4332,Sri Lanka,S. M. Ranjith,794493538,Stub,21.7
4333,Sri Lanka,Lakshman Yapa Abeywardena,794496223,Start,21.7
4334,Sri Lanka,Sunethra Bandaranaike,794748143,Start,21.7
4335,Sri Lanka,Percy Wickremasinghe,795005261,Stub,21.7
4336,Sri Lanka,A. Thangathurai,795499582,GA,21.7
4337,Sri Lanka,Neranjan Wijeyeratne,795515713,C,21.7
4338,Sri Lanka,Tudor Dassanayake,795575652,Stub,21.7
4339,Sri Lanka,A. Chandranehru,795970684,GA,21.7
4340,Sri Lanka,M. Canagaratnam,796182431,Stub,21.7
4341,Sri Lanka,Neelan Tiruchelvam,796404776,GA,21.7
4342,Sri Lanka,Fredrick de Silva,796453210,Start,21.7
4343,Sri Lanka,Clodagh Jayasuriya,796653378,Start,21.7
4344,Sri Lanka,S. Shanmuganathan (Sri Lankan politician),796715185,Stub,21.7
4345,Sri Lanka,Abeyratne Ratnayaka,796886526,Stub,21.7
4346,Sri Lanka,Indika Bandaranayake,796974270,Stub,21.7
4347,Sri Lanka,K. Jeyakody,797405285,Stub,21.7
4348,Sri Lanka,Ellawala Medhananda Thero,797429835,Stub,21.7
4349,Sri Lanka,Abdul Baiz Kamardeen,797693572,Stub,21.7
4350,Sri Lanka,S. Nadarajah,797693919,Stub,21.7
4351,Sri Lanka,K. Sarveswaran,797704879,Start,21.7
4352,Sri Lanka,Hemakumara Nanayakkara,797707656,Stub,21.7
4353,Sri Lanka,A. E. Silva,798069427,Stub,21.7
4354,Sri Lanka,Dona Catherina of Kandy,798091885,Start,21.7
4355,Sri Lanka,Fredrick Richard Senanayake,798328347,Start,21.7
4356,Sri Lanka,A. H. M. Fowzie,798553325,Stub,21.7
4357,Sri Lanka,Lakshman Kadirgamar,798584996,C,21.7
4358,Sri Lanka,Sagala Ratnayaka,798676449,Start,21.7
4359,Sri Lanka,M. H. Mohamed,798746529,Stub,21.7
4360,Sri Lanka,Kandiah Sivanesan,798768217,Start,21.7
4361,Sri Lanka,Heen Banda Udurawana,798915410,Start,21.7
4362,Sri Lanka,Nadarajah Raviraj,799072332,GA,21.7
4363,Sri Lanka,Gamini Dissanayake,799083384,C,21.7
4364,Sri Lanka,Lalith Athulathmudali,799198637,C,21.7
4365,Sri Lanka,Lakshman Senewiratne,799366328,Start,21.7
4366,Sri Lanka,Deepthi Kumara Gunarathne,799479731,Stub,21.7
4367,Sri Lanka,Sarana Gunawardena,799487099,Stub,21.7
4368,Sri Lanka,Hema Premadasa,799719373,Stub,21.7
4369,Sri Lanka,Donald Dissanayake,800293404,Stub,21.7
4370,Sri Lanka,Prasanna Ranatunga,800358277,Stub,21.7
4371,Sri Lanka,Arundika Fernando,800359338,Stub,21.7
4372,Sri Lanka,Isura Devapriya,800361271,Stub,21.7
4373,Sri Lanka,Karu Paranawithana,800379743,Stub,21.7
4374,Sri Lanka,Duminda Silva,800621418,Start,21.7
4375,Sri Lanka,Dunesh Gankanda,800643846,Stub,21.7
4376,Sri Lanka,E. Arnold (Sri Lankan politician),800748855,Stub,21.7
4377,Sri Lanka,E. L. Senanayake,800754633,Start,21.7
4378,Sri Lanka,Nirupama Rajapaksa,800911046,Stub,21.7
4379,Sri Lanka,Sarojini Yogeswaran,801275141,Stub,21.7
4380,Sri Lanka,K. Navaratnam,801450110,Stub,21.7
4381,Sri Lanka,Ashoka Abeysinghe,801525237,Stub,21.7
4382,Sri Lanka,G. Gunaseelan,801648536,Stub,21.7
4383,Sri Lanka,H. B. Tenne,801669556,Stub,21.7
4384,Sri Lanka,H. R. Wimalasiri,801813601,Stub,21.7
4385,Sri Lanka,Ranasinghe Premadasa,801830258,C,21.7
4386,Sri Lanka,Eric Prasanna Weerawardena,801887131,Stub,21.7
4387,Sri Lanka,Women in the Sri Lankan Parliament,801943925,B,21.7
4388,Sri Lanka,Ranjith Madduma Bandara,802001724,Stub,21.7
4389,Sri Lanka,G. R. Motha,802170173,Stub,21.7
4390,Sri Lanka,K. Kumaravelu,802177477,Stub,21.7
4391,Sri Lanka,D. Ramanujam,802179245,Start,21.7
4392,Sri Lanka,V. T. Nanayakkara,802276730,Stub,21.7
4393,Sri Lanka,Jayalath Jayawardena,802413421,Stub,21.7
4394,Sri Lanka,Joseph Michael Perera,802433224,Stub,21.7
4395,Sri Lanka,Hector Kobbekaduwa,802472223,Stub,21.7
4396,Sri Lanka,Thalatha Atukorale,802728606,Start,21.7
4397,Sri Lanka,Sudarshani Fernandopulle,803249143,Stub,21.7
4398,Sri Lanka,Maheepala Herath,803283816,Stub,21.7
4399,Sri Lanka,Gethsie Shanmugam,803391797,Start,21.7
4400,Sri Lanka,Peri Sundaram,803464104,Start,21.7
4401,Sri Lanka,S. A. Wickramasinghe,803464160,Start,21.7
4402,Sri Lanka,George E. de Silva,803464985,Start,21.7
4403,Sri Lanka,Tuan Burhanudeen Jayah,803466232,C,21.7
4404,Sri Lanka,T. G. Jayewardene,803466392,Start,21.7
4405,Sri Lanka,S. W. R. D. Bandaranaike,803469075,C,21.7
4406,Sri Lanka,Palitha Range Bandara,803538786,Start,21.7
4407,Sri Lanka,Akila Viraj Kariyawasam,803597719,Start,21.7
4408,Sri Lanka,Alfred Duraiappah,803642957,C,21.7
4409,Sri Lanka,Joseph Pararajasingham,803671671,GA,21.7
4410,Sri Lanka,S. D. Bandaranayake,803728999,Start,21.7
4411,Sri Lanka,Naysum Saravanamuttu,804197081,Stub,21.7
4412,Sri Lanka,A. Ekanayake Gunasinha,804197082,C,21.7
4413,Sri Lanka,Kiddinan Sivanesan,804199045,Start,21.7
4414,Sri Lanka,Ahamed Nazeer Zainulabdeen,804321966,Stub,21.7
4415,Sri Lanka,Abdul Aziz (politician),804325662,Start,21.7
4416,Sri Lanka,V. P. Ganesan,804329032,Start,21.7
4417,Sri Lanka,Akmeemana Dayarathana Thero,804459504,Stub,21.7
4418,Sri Lanka,A. R. M. Abdul Cader,804489770,Stub,21.7
4419,Sri Lanka,G. Yogasangari,804492151,Stub,21.7
4420,Sri Lanka,H. R. U. Premachandra,804622119,Stub,21.7
4421,Sri Lanka,Gamini Atukorale,804695109,Start,21.7
4422,Sri Lanka,Gamini Jayawickrama Perera,804695180,Stub,21.7
4423,Sri Lanka,K. Rajalingam,805095482,Stub,21.7
4424,Sri Lanka,Vadivel Suresh,805221205,Stub,21.7
4425,Sri Lanka,Gerard Wijeyekoon,805348619,Stub,21.7
4426,Sri Lanka,List of political families in Sri Lanka,805385211,B,21.7
4427,Sri Lanka,A. H. M. Azwer,805479225,Stub,21.7
4428,Sri Lanka,Rishad Bathiudeen,805481937,Start,21.7
4429,Sri Lanka,Mohamed Mussammil,805572090,Stub,21.7
4430,Sri Lanka,S. A. Silva,805681001,Stub,21.7
4431,Sri Lanka,Cyril Mathew,805719075,Start,21.7
4432,Sri Lanka,Henry Kotalawala,805887437,Stub,21.7
4433,Sri Lanka,Ramesh Pathirana,805932336,Stub,21.7
4434,Sri Lanka,Daya Gamage,805948450,Start,21.7
4435,Sri Lanka,Mahanama Samaraweera,806137551,Start,21.7
4436,Sri Lanka,H. B. Rambukwella,806174410,Stub,21.7
4437,Sri Lanka,Chathura Senarathne,806373877,Start,21.7
